Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
4273218714,2015-12-31T00:00:00,1612,,,NV,201603,,DODG,PA,BL,7408 W SUNSET BLVD,482,54,80.7,NO STOPPING/ANTI-GRI,163,6455151.3,1858238.4
4273218725,2015-12-31T00:00:00,1613,,,CA,201603,,VOLK,PA,BK,7408 W SUNSET BLVD,482,54,80.7,NO STOPPING/ANTI-GRI,163,6455151.3,1858238.4
4273218736,2015-12-31T00:00:00,1638,,,OR,201606,,AUDI,PA,BK,7523 W SUNSET BLVD,482,54,80.7,NO STOPPING/ANTI-GRI,163,6454696.9,1858243.8
4273218740,2015-12-31T00:00:00,1640,,,CA,201605,,KIA,PA,WT,7601 W SUNSET BLVD,482,54,80.7,NO STOPPING/ANTI-GRI,163,6454188,1858249.5
4273227965,2015-12-31T00:00:00,857,,,CA,201608,,HYUN,PA,WT,739 MATHEWS ST S,636,56,80.69BS,NO PARK/STREET CLEAN,73,6497026.2,1835094
4273227980,2015-12-31T00:00:00,907,,,CA,201611,,CHEV,PA,WT,2601E GUIRADO ST,636,56,80.69BS,NO PARK/STREET CLEAN,73,6497391.8,1835155.2
4273227991,2015-12-31T00:00:00,908,,,CA,201602,,FORD,PA,BK,2601E GUIRADO ST,636,56,80.69BS,NO PARK/STREET CLEAN,73,6497391.8,1835155.2
4273228002,2015-12-31T00:00:00,912,,,CA,201603,,HOND,PA,WT,632 MOTT ST S,636,56,80.69BS,NO PARK/STREET CLEAN,73,6497957.3,1835308.8
4273229063,2015-12-31T00:00:00,806,,,CA,8,,TOYT,PA,WT,1441 MIDVALE AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6427728.2,1842436.8
4273229074,2015-12-31T00:00:00,808,,,CA,12,,DODG,PA,GY,1411 MIDVALE AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6427629.9,1842575.1
4273229085,2015-12-31T00:00:00,811,,,CA,12,,VOLK,PA,WT,1375 MIDVALE AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6427451.9,1842825.1
4273229096,2015-12-31T00:00:00,813,,,CA,12,,SUBA,PA,GY,10955 WILKINS AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6427375,1842463.1
4273229100,2015-12-31T00:00:00,816,,,CA,9,,TOYT,PA,BK,1428 KELTON AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6427431.9,1842304.8
4273229111,2015-12-31T00:00:00,817,,,CA,10,,CHEV,PA,RD,1428 KELTON AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6427431.9,1842304.8
4273229122,2015-12-31T00:00:00,818,,,CA,3,,VOLK,PA,RD,1428 KELTON AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6427431.9,1842304.8
4273229133,2015-12-31T00:00:00,820,,,CA,5,,HOND,PA,GY,1400 KELTON AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6427337.9,1842436.8
4273229144,2015-12-31T00:00:00,822,,,CA,,,HYUN,PA,GY,1390 KELTON AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6427310.7,1842475.1
4273229155,2015-12-31T00:00:00,824,,,CA,1,,DODG,PA,GY,10960 ROCHESTER AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6427013,1842906.6
4273229166,2015-12-31T00:00:00,825,,,CA,4,,AUDI,PA,GY,10960 ROCHESTER AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6427013,1842906.6
4273229170,2015-12-31T00:00:00,827,,,CA,8,,CHEV,PA,BK,10990 ROCHESTER AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426755.7,1842825.8
4273229181,2015-12-31T00:00:00,828,,,CA,10,,TOYT,PA,BL,10990 ROCHESTER AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426755.7,1842825.8
4273229192,2015-12-31T00:00:00,831,,,CA,,,FORD,PA,RD,10983 WELLWORTH AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426668.8,1843140.3
4273229203,2015-12-31T00:00:00,832,,,CA,7,,HYUN,PA,WT,10983 WELLWORTH AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426668.8,1843140.3
4273229214,2015-12-31T00:00:00,833,,,CA,9,,MAZD,PA,GY,10983 WELLWORTH AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426668.8,1843140.3
4273229225,2015-12-31T00:00:00,834,,,CA,,,INFI,PA,GY,10983 WELLWORTH AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426668.8,1843140.3
4273229236,2015-12-31T00:00:00,835,,,CA,12,,TOYT,PA,WT,10983 WELLWORTH AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426668.8,1843140.3
4273229240,2015-12-31T00:00:00,837,,,CA,10,,ACUR,PA,GY,10983 WELLWORTH AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426668.8,1843140.3
4273229251,2015-12-31T00:00:00,838,,,CA,11,,BMW,PA,BK,10969 WELLWORTH AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426826.6,1843189.9
4273229262,2015-12-31T00:00:00,840,,,AZ,7,,ACUR,PA,SL,10969 WELLWORTH AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426826.6,1843189.9
4273229273,2015-12-31T00:00:00,841,,,CA,6,,CHEV,PA,BK,10969 WELLWORTH AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426826.6,1843189.9
4273229284,2015-12-31T00:00:00,844,,,CA,,,JAGU,PA,BK,1345 MIDVALE AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6427164.1,1842982.5
4273229295,2015-12-31T00:00:00,846,,,CO,5,,NISS,PA,GY,1251 MIDVALE AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426882.1,1843550.9
4273229306,2015-12-31T00:00:00,848,,,CA,3,,TOYT,PA,GY,10970 ASHTON AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426635.1,1843473.2
4273229310,2015-12-31T00:00:00,851,,,CA,5,,TOYT,PA,RD,1371 VETERAN AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426850.5,1842574.5
4273229321,2015-12-31T00:00:00,853,,,CA,7,,HYUN,PA,SL,1371 VETERAN AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426850.5,1842574.5
4273229332,2015-12-31T00:00:00,854,,,CA,5,,JEEP,PA,BK,1371 VETERAN AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426850.5,1842574.5
4273229343,2015-12-31T00:00:00,855,,,CA,3,,MAZD,PA,WT,1381 VETERAN AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426932.2,1842459.5
4273229354,2015-12-31T00:00:00,856,,,TX,11,,TOYT,PA,GY,1381 VETERAN AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6426932.2,1842459.5
4273229365,2015-12-31T00:00:00,859,,,NV,1,,HOND,PA,OT,1441 VETERAN AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6427235.4,1842032.9
4273229376,2015-12-31T00:00:00,1005,,,CA,8,,TOYT,PA,BK,11066 MISSISSIPPI AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6428844.3,1837941.2
4273229380,2015-12-31T00:00:00,1007,,,CA,3,,HOND,PA,GY,2103 BENTLEY AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6428913,1837974.7
4273229391,2015-12-31T00:00:00,1009,,,CA,6,,HOND,PA,GY,2133 BENTLEY AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6429022.2,1837821.3
4273229402,2015-12-31T00:00:00,1011,,,CA,7,,NISS,PA,WT,2001 BENTLEY AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6428535.1,1838506.6
4273229413,2015-12-31T00:00:00,1013,,,CA,1,,FORD,PA,GY,11049 LA GRANGE AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6428795.8,1838692.2
4273229424,2015-12-31T00:00:00,1015,,,CA,4,,BMW,PA,BK,1949 BENTLEY AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6422808.3,1851427.9
4273229435,2015-12-31T00:00:00,1017,,,CA,10,,MERZ,PA,WT,1921 BENTLEY AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6422806.6,1851417.6
4273229446,2015-12-31T00:00:00,1018,,,CA,6,,FIAT,PA,WT,1863 BENTLEY AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6422802.9,1851396.3
4273229450,2015-12-31T00:00:00,1021,,,CA,12,,VOLK,PA,BK,1821 BENTLEY AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6422801.7,1851380.7
4273229461,2015-12-31T00:00:00,1022,,,CA,8,,BMW,PA,BK,1811 BENTLEY AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6422801.4,1851376.9
4273229472,2015-12-31T00:00:00,1024,,,CA,5,,GMC,PA,BK,1727 BENTLEY AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6422800.8,1851345.6
4273229483,2015-12-31T00:00:00,1026,,,CA,3,,HOND,PA,BK,1730 CAMDEN AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6427837.5,1840039.3
4273229494,2015-12-31T00:00:00,1028,,,CA,3,,HOND,PA,GY,1838 CAMDEN AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6428203.9,1839524.4
4273229505,2015-12-31T00:00:00,1030,,,CA,6,,VOLK,PA,GY,1850 CAMDEN AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6428244.6,1839467.1
4273229516,2015-12-31T00:00:00,1031,,,CA,7,,NISS,PA,GY,1946 CAMDEN AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6428589.7,1838981.9
4273229520,2015-12-31T00:00:00,1033,,,CA,3,,HOND,PA,BK,11045 LA GRANGE AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6428818.3,1838708.1
4273229531,2015-12-31T00:00:00,1036,,,CA,9,,CADI,PA,MR,2015 GREENFIELD AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6429117.8,1838809
4273229542,2015-12-31T00:00:00,1037,,,CA,9,,CADI,PA,MR,2015 GREENFIELD AVE,154,51,5204A-,DISPLAY OF TABS,25,6429117.8,1838809
4273229553,2015-12-31T00:00:00,1039,,,CA,7,,LEXS,PA,GY,2139 GREENFIELD AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6429574,1838167.5
4273229564,2015-12-31T00:00:00,1041,,,CA,9,,LEXS,PA,BK,10960 MISSISSIPPI AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6429704.4,1838553.2
4273229575,2015-12-31T00:00:00,1044,,,CA,11,,SAA,PA,GY,2127 KELTON AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6430068.2,1838611.6
4273229586,2015-12-31T00:00:00,1046,,,CA,3,,ACUR,PA,BK,2027 KELTON AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6429701.1,1839127.8
4273229590,2015-12-31T00:00:00,1048,,,CA,7,,CHEV,PA,BK,1941 KELTON AVE,154,51,80.69BS,NO PARK/STREET CLEAN,73,6429372.6,1839589.2
4273246003,2015-12-31T00:00:00,921,CC1504,,CA,,,NISS,PA,BK,1001 2ND ST W,672,56,88.13B+,METER EXP.,63,6481660.5,1850290.8
4273249842,2015-12-31T00:00:00,1026,GA126,,CA,201606,,AUDI,PA,SL,3214 GLENDALE BL N,674,56,88.13B+,METER EXP.,63,6482684,1865324.9
4273249853,2015-12-31T00:00:00,1027,,,CA,201606,,AUDI,PA,SL,3214 GLENDALE BL N,674,56,5200,DISPLAY OF PLATES,25,6482684,1865324.9
4273249864,2015-12-31T00:00:00,1102,ER61,,CA,201608,,INFI,PA,GY,2216 COLORADO BL W,674,56,88.13B+,METER EXP.,63,6496812.4,1873090.1
4273249886,2015-12-31T00:00:00,1112,ER162,,CA,201605,,TOYT,PU,SL,5015 EAGLE ROCK BL N,674,56,88.13B+,METER EXP.,63,6496732.8,1872520.1
4273249890,2015-12-31T00:00:00,1119,ER94,,CA,201512,,HYUN,PA,BK,5058 EAGLE ROCK BL N,674,56,88.13B+,METER EXP.,63,6496806.6,1872813.5
4273249901,2015-12-31T00:00:00,1129,ER139,,CA,201610,,BMW,PA,BK,2006 COLORADO BL W,674,56,88.13B+,METER EXP.,63,6497838.9,1873137.2
4273251662,2015-12-31T00:00:00,947,,,CA,1,,OTHR,CM,BN,620 GRAND AVE,665,56,80.56E4+,RED ZONE,93,6484205.2,1840043
4273251673,2015-12-31T00:00:00,1017,,,CA,4,,INTL,CM,WT,715 SPRING ST S,665,56,80.56E4+,RED ZONE,93,6489658.8,1844348.8
4273251684,2015-12-31T00:00:00,1114,CB3679,,NM,201707,,KIA,PA,RD,701 MAIN ST S,665,56,88.13B+,METER EXP.,63,6485519.2,1838460.4
4273251695,2015-12-31T00:00:00,1120,CB4384,,CA,201602,,FORD,VN,WT,700 SPRING ST S,665,56,88.13B+,METER EXP.,63,6489617.4,1844243.6
4273251706,2015-12-31T00:00:00,1138,,,CA,201701,,DODG,PA,BK,737 BROADWAY,665,56,8.06E+03,YELLOW ZONE,58,6484799.3,1838787.6
4273251710,2015-12-31T00:00:00,1145,CB4398,,CA,201512,,LEXS,PA,GY,800 SPRING ST S,665,56,88.13B+,METER EXP.,63,6484828.3,1838159.3
4273251721,2015-12-31T00:00:00,1214,,,CA,,,OTHR,CM,WT,600 LEBANON ST,665,56,80.69B,NO PARKING,73,6483528,1840853.1
4273251732,2015-12-31T00:00:00,1216,,,CA,201607,,FORD,CM,WT,620 LEBANON ST,665,56,80.69B,NO PARKING,73,6483390.5,1840676
4273251743,2015-12-31T00:00:00,1218,,,CA,201607,,FRHT,CM,WT,630 LEBANON ST,665,56,80.69B,NO PARKING,73,6483321.7,1840587.5
4273251754,2015-12-31T00:00:00,1232,,,CA,201509,,MNNI,PA,GY,321 9TH ST W,665,56,5204A-,DISPLAY OF TABS,25,6483598.6,1838275
4273251765,2015-12-31T00:00:00,1250,CB2924,,CA,201608,,HOND,PA,WT,600 HILL ST S,665,56,88.13B+,METER EXP.,63,6484992.5,1839708.5
4273251776,2015-12-31T00:00:00,1301,,,CA,,,SAA,PA,BK,500 6TH ST W,665,56,80.56E4+,RED ZONE,93,6484668.7,1839961.5
4273251780,2015-12-31T00:00:00,1305,,,CA,2,,OTHR,CM,WT,620 GRAND AVE,665,56,80.56E4+,RED ZONE,93,6484205.2,1840043
4273251791,2015-12-31T00:00:00,1318,,,CA,201604,,NISS,PA,WT,424 7TH ST W,665,56,8.06E+03,YELLOW ZONE,58,6484411,1839322.7
4273251802,2015-12-31T00:00:00,1331,,,CA,201610,,TOYT,PA,BK,719 BROADWAY,665,56,8.06E+03,YELLOW ZONE,58,6489239.6,1844560.3
4273251813,2015-12-31T00:00:00,1334,CB3219,,CA,201506,,TOYT,PA,GY,300 8TH ST W,665,56,88.13B+,METER EXP.,63,6484505.4,1838410.1
4273251824,2015-12-31T00:00:00,1356,CB3434,,CA,201606,,HOND,PA,SL,300 11TH ST W,665,56,88.13B+,METER EXP.,63,6482630.8,1837353.8
4273251835,2015-12-31T00:00:00,1523,,,CA,,,KIA,PA,BK,719 BROADWAY,665,56,8.06E+03,YELLOW ZONE,58,6489239.6,1844560.3
4273251846,2015-12-31T00:00:00,1534,LT1A,,CA,201512,,HOND,PA,SL,200 BOYD ST,665,56,88.13B+,METER EXP.,63,6487342.1,1839891.2
4273251850,2015-12-31T00:00:00,1535,LT2,,CA,201701,,TOYT,PA,BK,200 BOYD ST,665,56,88.13B+,METER EXP.,63,6487342.1,1839891.2
4273261613,2015-12-31T00:00:00,1546,96,,CA,201604,,JEEP,PA,GY,1737 ORANGE DR N,493,54,80.58L,PREFERENTIAL PARKING,68,6458211,1859855.1
4273261624,2015-12-31T00:00:00,1556,96,,CA,201605,,VOLK,PA,WT,1760 EL CERRITO PL,493,54,80.58L,PREFERENTIAL PARKING,68,6457289.5,1860120.8
4273261635,2015-12-31T00:00:00,1602,96,,CA,201604,,MNNI,PA,BL,1750 SYCAMORE AVE N,493,54,80.58L,PREFERENTIAL PARKING,68,6457731,1859963.9
4273261646,2015-12-31T00:00:00,1604,96,,IA,201602,,TOYT,PA,BK,1776 SYCAMORE AVE N,493,54,80.58L,PREFERENTIAL PARKING,68,6457730.9,1860203.2
4273261650,2015-12-31T00:00:00,1629,,,CA,201611,,BMW,PA,BK,1331 SYCAMORE AVE N,493,54,80.56E4+,RED ZONE,93,6457874.9,1857090.2
4273267961,2015-12-31T00:00:00,711,,,CA,201605,,DODG,PA,WT,12121 SANTA MONICA BLVD,151,51,80.7,NO STOPPING/ANTI-GRI,163,6421238.3,1837429.3
4273267972,2015-12-31T00:00:00,807,SS396,,CA,201606,,HOND,PA,SL,11271 MASSACHUSETTS AV,151,51,88.13B+,METER EXP.,63,6425821.6,1839944
4273267983,2015-12-31T00:00:00,809,SS25,,CA,201604,,HOND,PA,GY,1601 SAWTELLE BL,151,51,88.13B+,METER EXP.,63,6425663.3,1839831.6
4273267994,2015-12-31T00:00:00,810,SS7,,CA,201601,,FORD,VN,WT,1600 SAWTELLE BL,151,51,88.13B+,METER EXP.,63,6425663.3,1839831.6
4273268005,2015-12-31T00:00:00,811,SS417,,CA,201512,,BMW,PA,BK,1543 SAWTELLE BL,151,51,88.13B+,METER EXP.,63,6425478.1,1840092.6
4273274876,2015-12-31T00:00:00,1618,,,CA,201607,,TOYT,PA,BK,532 MARIPOSA AVE N,402,54,80.69B,NO PARKING,73,6471049,1846097.7
4273274880,2015-12-31T00:00:00,1626,,,CA,201608,,HYUN,PA,SL,5224 MARATHON ST,402,54,80.56E4+,RED ZONE,93,6467308.2,1853426.6
4273274891,2015-12-31T00:00:00,1721,,,CA,201602,,FORD,PU,WT,701 NORTH WESTERN AVENUE,402,54,8.06E+03,YELLOW ZONE,58,6468058,1852916.7
4273274902,2015-12-31T00:00:00,1722,,,CA,201602,,FORD,PU,WT,701 NORTH WESTERN AVENUE,402,54,5200,DISPLAY OF PLATES,25,6468058,1852916.7
4273274913,2015-12-31T00:00:00,1729,,,CA,201609,,FORD,PA,RD,5549 BARTON AVENUE,402,54,80.56E4+,RED ZONE,93,6467066,1854403.2
4273274924,2015-12-31T00:00:00,1735,,,CA,201606,,HOND,PA,GO,907 NORTH OXFORD AVENUE,402,54,22500E,BLOCKING DRIVEWAY,68,6468477,1853956.7
4273274935,2015-12-31T00:00:00,1741,,,CA,,,TOYT,PA,WT,5301 ROMAINE ST,402,54,80.56E4+,RED ZONE,93,6468894.1,1854730.4
4273274946,2015-12-31T00:00:00,1808,,,CA,,,FORD,PA,SL,710 SOUTH GRAMERCY PLACE,402,54,22500E,BLOCKING DRIVEWAY,68,6466804.4,1844198.3
4273274961,2015-12-31T00:00:00,1845,,,CA,201601,,HYUN,PA,SL,3498 WEST 8TH STREET,402,54,80.56E4+,RED ZONE,93,6468806.9,1843512.1
4273274972,2015-12-31T00:00:00,1851,,,CA,6,,INFI,PA,BK,732 NORMANDIE AVE S,402,54,80.56E4+,RED ZONE,93,6470692,1853059.2
4273274983,2015-12-31T00:00:00,1900,,,CA,201607,,KIA,PA,GY,354 SOUTH KINGSLEY DRIVE,402,54,80.56E4+,RED ZONE,93,6469946.5,1847269
4273274994,2015-12-31T00:00:00,1906,,,CA,201603,,ACUR,PA,BK,4135 4TH ST W,402,54,22500E,BLOCKING DRIVEWAY,68,6468917.2,1846969.1
4273275005,2015-12-31T00:00:00,1911,46,,CA,201612,,TOYT,PA,SL,216 NORTH EDGEMONT STREET,402,54,80.58L,PREFERENTIAL PARKING,68,6471573.6,1849970.6
4273275016,2015-12-31T00:00:00,1931,,,CA,201607,,TOYT,PA,BK,533 NORTH MARIPOSA AVENUE,402,54,80.69B,NO PARKING,73,6471053.9,1851537.2
4273275020,2015-12-31T00:00:00,2226,,,CA,201605,,TOYT,PA,BL,761 SOUTH NORMANDIE AVENUE,402,54,80.56E4+,RED ZONE,93,6470859.7,1843803.3
4273275031,2015-12-31T00:00:00,2231,,,CA,201608,,SUZI,PA,SL,732 SOUTH NORMANDIE AVENUE,402,54,8.06E+02,WHITE ZONE,58,6470859.7,1844013.4
4273277923,2015-12-31T00:00:00,115,,,CA,201606,,FORD,PA,BK,7901 WILLOUGHBY AVE,401,54,80.56E4+,RED ZONE,93,6452206.3,1854313.1
4273277934,2015-12-31T00:00:00,129,,,CA,201603,,HOND,PA,WT,8222 MONTEEL ROAD,401,54,80.69B,NO PARKING,73,6450466.6,1858543.2
4273277945,2015-12-31T00:00:00,206,,,FL,,,OTHR,TR,WT,2127 BRONSON AVE,401,54,80.69B,NO PARKING,73,6465401.9,1862155.7
4273277956,2015-12-31T00:00:00,210,,,CA,201609,,CHEV,PA,GY,2127 BRONSON AVE,401,54,80.69B,NO PARKING,73,6465401.9,1862155.7
4273277960,2015-12-31T00:00:00,213,,,CA,201610,,NISS,PA,GY,2127 BRONSON AVE,401,54,80.69B,NO PARKING,73,6465401.9,1862155.7
4273277971,2015-12-31T00:00:00,216,,,CA,201512,,MERZ,PA,GY,2102 BRONSON AVE,401,54,80.69B,NO PARKING,73,6465401.7,1861972.2
4273277982,2015-12-31T00:00:00,220,,,CA,201606,,JEEP,TK,WT,1943 BRONSON AVE,401,54,22514,FIRE HYDRANT,68,6465402.9,1861170.6
4273277993,2015-12-31T00:00:00,513,,,OH,201512,,TOYT,PA,SL,646 SYCAMORE AVE N,401,54,80.69BS,NO PARK/STREET CLEAN,73,6457805.6,1845711.9
4273278004,2015-12-31T00:00:00,520,,,NY,201702,,HOND,PA,GY,700 POINSETTIA PL N,401,54,80.69BS,NO PARK/STREET CLEAN,73,6456095.1,1852964.2
4273279522,2015-12-31T00:00:00,1116,,,CA,201610,,MAZD,PA,GY,653 LUCERNE BLVD N,461,54,5200,DISPLAY OF PLATES,25,6463301.2,1852615.1
4273279533,2015-12-31T00:00:00,1231,SW382,,CA,201606,,TOYT,PA,BK,5000 MELROSE AV,461,54,88.13B+,METER EXP.,63,6468058,1852916.7
4273279544,2015-12-31T00:00:00,1253,,,CA,201604,,HOND,PA,BK,956 MENLO AVE,461,54,80.69BS,NO PARK/STREET CLEAN,73,6473715.9,1841982.2
4273279555,2015-12-31T00:00:00,1256,,,CA,201605,,HOND,PA,BK,964 MENLO AVE,461,54,80.69BS,NO PARK/STREET CLEAN,73,6473715.8,1841905.3
4273279566,2015-12-31T00:00:00,1259,,,AZ,201603,,HOND,PA,GY,980 MENLO AVE,461,54,80.69BS,NO PARK/STREET CLEAN,73,6473715.7,1841751.6
4273279570,2015-12-31T00:00:00,1305,,,CA,201606,,TOYT,VN,RD,927 WESTMORELAND AVE S,461,54,80.69BS,NO PARK/STREET CLEAN,73,6474106.2,1842521.8
4273279581,2015-12-31T00:00:00,1312,,,CA,201611,,HOND,PA,GY,2760 JAMES M  WOOD BLVD,461,54,80.69BS,NO PARK/STREET CLEAN,73,6474388.7,1842853.3
4273279592,2015-12-31T00:00:00,1318,,,CA,201610,,TOYT,PA,BL,956 ELDEN AVE,461,54,80.69BS,NO PARK/STREET CLEAN,73,6474508.9,1841984.2
4273279603,2015-12-31T00:00:00,1319,,,CA,201607,,DODG,PA,BL,956 ELDEN AVE,461,54,80.69BS,NO PARK/STREET CLEAN,73,6474508.9,1841984.2
4273279614,2015-12-31T00:00:00,1320,,,CA,201603,,HOND,PA,RD,940 ELDEN AVE,461,54,80.69BS,NO PARK/STREET CLEAN,73,6474508.1,1842138.2
4273279625,2015-12-31T00:00:00,1322,,,CA,201608,,GMC,PA,GY,936 ELDEN AVE,461,54,80.69BS,NO PARK/STREET CLEAN,73,6474507.9,1842176.7
4273279636,2015-12-31T00:00:00,1324,,,CA,201603,,NISS,PA,GY,936 ELDEN AVE,461,54,80.69BS,NO PARK/STREET CLEAN,73,6474507.9,1842176.7
4273279640,2015-12-31T00:00:00,1325,,,CA,201609,,VOLV,PA,SL,936 ELDEN AVE,461,54,80.69BS,NO PARK/STREET CLEAN,73,6474507.9,1842176.7
4273281703,2015-12-31T00:00:00,138,,,GA,,,HOND,PA,GY,14216 MENLO AVE,500,55,80.69B,NO PARKING,73,6473868.8,1787128.7
4273281714,2015-12-31T00:00:00,144,,,CA,,,GMC,PA,YE,14214 MENLO AVE,500,55,80.69B,NO PARKING,73,6473868.8,1787135
4273281725,2015-12-31T00:00:00,147,,,CA,201605,,MERZ,PA,GY,14220 MENLO AVE,500,55,80.69B,NO PARKING,73,6473868.8,1787116
4273281736,2015-12-31T00:00:00,159,,,CA,201603,,UNK,PA,WT,153 74TH ST W,500,55,22500F,PARKED ON SIDEWALK,68,6478265.7,1812580.2
4273281740,2015-12-31T00:00:00,203,,,CA,201701,,TOYT,PA,WT,145 74TH ST W,500,55,22500E,BLOCKING DRIVEWAY,68,6478319.3,1812580.4
4273281751,2015-12-31T00:00:00,209,,,CA,,,MITS,PA,WT,145 74TH ST W,500,55,22500E,BLOCKING DRIVEWAY,68,6478319.3,1812580.4
4273281762,2015-12-31T00:00:00,212,,,CA,201603,,INFI,PA,BL,7328 MAIN ST S,500,55,80.56E4+,RED ZONE,93,6478614,1812881.9
4273281773,2015-12-31T00:00:00,215,,,CA,201602,,HOND,PA,GY,246 73RD ST W,500,55,22514,FIRE HYDRANT,68,6477636.1,1812931.1
4273281784,2015-12-31T00:00:00,218,,,CA,201610,,TOYT,PA,BL,243 74TH ST W,500,55,22500F,PARKED ON SIDEWALK,68,6477662.5,1812578.9
4273281795,2015-12-31T00:00:00,654,,,CA,201609,,INFI,PA,BK,9527 BARING CROSS ST,500,55,80.56E4+,RED ZONE,93,6473915,1804250.7
4273281806,2015-12-31T00:00:00,707,,,CA,201607,,HYUN,PA,GY,8232 HOOVER ST S,500,55,80.69AP+,NO STOP/STANDING,93,6474615.9,1809242
4273281810,2015-12-31T00:00:00,709,,,CA,201512,,NISS,PA,GY,8210 HOOVER ST S,500,55,80.69AP+,NO STOP/STANDING,93,6474615.7,1809359.4
4273281821,2015-12-31T00:00:00,710,,,CA,,,DODG,PA,SL,8210 HOOVER ST S,500,55,80.69AP+,NO STOP/STANDING,93,6474615.7,1809359.4
4273281832,2015-12-31T00:00:00,713,,,CA,201509,,TOYT,PA,RD,7924 HOOVER ST S,500,55,80.69AP+,NO STOP/STANDING,93,6474613.1,1810452.4
4273281843,2015-12-31T00:00:00,714,,,CA,201604,,TOYT,PA,GY,7924 HOOVER ST S,500,55,80.69AP+,NO STOP/STANDING,93,6474613.1,1810452.4
4273281854,2015-12-31T00:00:00,717,,,CA,201610,,MERZ,PA,GY,7910 HOOVER ST S,500,55,80.69AP+,NO STOP/STANDING,93,6474613.6,1810652.8
4273281865,2015-12-31T00:00:00,718,,,CA,201607,,CHEV,PA,RD,7910 HOOVER ST S,500,55,80.69AP+,NO STOP/STANDING,93,6474613.6,1810652.8
4273281876,2015-12-31T00:00:00,719,,,CA,201511,,TOYT,PA,BK,7712 HOOVER ST S,500,55,80.69AP+,NO STOP/STANDING,93,6474617.2,1811462.8
4273281880,2015-12-31T00:00:00,721,,,CA,201604,,FORD,PA,GN,7512 HOOVER ST S,500,55,80.69AP+,NO STOP/STANDING,93,6474620.7,1812167.3
4273281891,2015-12-31T00:00:00,725,,,CA,201608,,HYUN,PA,BK,6938 HOOVER ST S,500,55,80.69AP+,NO STOP/STANDING,93,6474630.3,1813905.2
